M,N,z_open,final_cpnl,sharpe_ratio,total_signals,max_position
36,36,0.8,13.32900767759744,0.7740062939877443,9753,36.0
36,36,1.0,9.4537848833015,0.618481554281282,8112,36.0
36,40,0.2,22.879404186255197,1.0149757192968472,14568,40.0
36,40,0.4,22.83518266692579,1.0531319733284208,13012,40.0
36,40,0.6,19.713089194972866,0.965896090799781,11393,40.0
36,40,0.8,16.007169787526866,0.8654227864230498,9753,40.0
36,40,1.0,12.145186234453664,0.7420209382650615,8112,40.0
36,44,0.2,25.75353476179827,1.0668702200070956,14568,44.0
36,44,0.4,25.95443755788642,1.11699700310072,13012,44.0
36,44,0.6,22.778521624116628,1.0431007935881875,11393,44.0
36,44,0.8,18.739584353707325,0.9484328579311722,9753,44.0
36,44,1.0,14.353435259023104,0.8216440776891543,8112,44.0
36,48,0.2,26.276701217497042,1.0227569665341685,14568,48.0
36,48,0.4,26.601843228681815,1.076003881736332,13012,48.0
36,48,0.6,22.849599898927412,0.9853479449626749,11393,48.0
36,48,0.8,18.660348482425636,0.8912412328081404,9753,48.0
36,48,1.0,14.21075482978236,0.7695256630049191,8112,48.0
36,52,0.2,24.958025526266773,0.9208829845920432,14568,52.0
36,52,0.4,25.394989170527513,0.9743078041848554,13012,52.0
36,52,0.6,21.83649158807947,0.8938324346773648,11393,52.0
36,52,0.8,18.085089631836134,0.821303701181499,9753,52.0
36,52,1.0,13.957877145156415,0.7194710487340646,8112,52.0
36,56,0.2,24.70319881306066,0.8715036166248089,14568,56.0
36,56,0.4,25.12765791777934,0.9211421403382484,13012,56.0
36,56,0.6,22.369771826686485,0.8746376689490164,11393,56.0
36,56,0.8,19.30359240046662,0.8377483038832453,9753,56.0
36,56,1.0,14.5667740413489,0.7171212892820026,8112,55.0
36,60,0.2,24.725461846004457,0.8382135833113904,14568,60.0
36,60,0.4,25.43250639621646,0.8960856034654029,13012,60.0
36,60,0.6,22.898033362101337,0.8603704121015929,11393,60.0
36,60,0.8,19.846876609464115,0.8281065449118165,9753,60.0
36,60,1.0,14.887226628672,0.7046807146670166,8112,58.0
36,64,0.2,22.665950223961826,0.7403850150368312,14568,64.0
36,64,0.4,22.93227345041371,0.7787028907546742,13012,64.0
36,64,0.6,20.908289254132008,0.7570895850952594,11393,64.0
36,64,0.8,18.290533650981153,0.7352397211872111,9753,64.0
36,64,1.0,13.369576114535812,0.6100818543679302,8112,61.0
36,68,0.2,22.94959894745404,0.7218709293865929,14568,68.0
36,68,0.4,22.687007240713815,0.742071067032346,13012,68.0
36,68,0.6,20.520642958232667,0.7167565158725223,11393,68.0
36,68,0.8,17.560828282732153,0.6806815239896595,9753,67.0
36,68,1.0,12.15316548479102,0.5351037300919456,8112,65.0
36,72,0.2,21.289906929486243,0.6485746122558328,14568,72.0
36,72,0.4,21.153579004801763,0.6705162788675613,13012,72.0
36,72,0.6,18.694955926626882,0.6329231127749552,11393,72.0
36,72,0.8,15.729780150850257,0.5907351427131023,9753,71.0
36,72,1.0,10.513135142553153,0.4483172060511443,8112,68.0
36,76,0.2,20.651057187668233,0.6133296543631949,14568,76.0
36,76,0.4,21.077322828093425,0.651028853369894,13012,76.0
36,76,0.6,19.41553335311721,0.6401815292430295,11393,76.0
36,76,0.8,16.73888126371904,0.611551295178481,9753,73.0
36,76,1.0,11.73860983989284,0.4870415592359791,8112,69.0
36,80,0.2,21.58757109607318,0.6239714958817133,14568,80.0
36,80,0.4,21.92024468226609,0.6594564934231092,13012,80.0
36,80,0.6,20.332512258733626,0.6531520496862229,11393,79.0
36,80,0.8,17.84791688645565,0.6349124638644452,9753,73.0
36,80,1.0,13.242399053122698,0.535130144755618,8112,69.0
36,84,0.2,22.44401974126274,0.6317632847788536,14568,84.0
36,84,0.4,23.516736431233106,0.6898445268765936,13012,83.0
36,84,0.6,21.858318744903713,0.6845998509915306,11393,81.0
36,84,0.8,19.582759130787498,0.6791542117282651,9753,75.0
36,84,1.0,14.562249561148436,0.5743753964876918,8112,71.0
36,88,0.2,22.88495269418891,0.6285327261709304,14568,88.0
36,88,0.4,24.293727581299045,0.6957616562711896,13012,87.0
36,88,0.6,22.94854687990531,0.7022205407551292,11393,84.0
36,88,0.8,20.68458515712389,0.7004071373970612,9753,77.0
36,88,1.0,15.500496116469568,0.5979178426275286,8112,74.0
36,92,0.2,23.00922483847355,0.6152509494782006,14568,92.0
36,92,0.4,24.525268506781003,0.6840004298032584,13012,90.0
36,92,0.6,22.39417446295175,0.6681855643526889,11393,85.0
36,92,0.8,19.955510644250012,0.6589365946502751,9753,81.0
36,92,1.0,14.41038330928776,0.5426649104684073,8112,77.0
36,96,0.2,21.90201101551517,0.5709462220541914,14568,94.0
36,96,0.4,22.908422766578127,0.6231772428056186,13012,93.0
36,96,0.6,20.263419384824623,0.5901956566221555,11393,87.0
36,96,0.8,18.194336873218422,0.586435813955587,9753,85.0
36,96,1.0,12.806531464059384,0.4703924618546915,8112,80.0
36,100,0.2,20.64511983361069,0.5259219159446028,14568,98.0
36,100,0.4,21.257701389278985,0.565275529260918,13012,97.0
36,100,0.6,17.653248397779826,0.5028895369222119,11393,91.0
36,100,0.8,15.84275756845961,0.4998813825000617,9753,88.0
36,100,1.0,11.392275060474734,0.4094181606616484,8112,82.0
36,104,0.2,17.65080449261018,0.43896499547432877,14568,102.0
36,104,0.4,18.442844461604597,0.4787615634573237,13012,101.0
36,104,0.6,15.135713284324737,0.42165105218109217,11393,95.0
36,104,0.8,13.85692736106893,0.42760762592596674,9753,90.0
36,104,1.0,8.899287481401087,0.31307210628389354,8112,83.0
36,108,0.2,14.930013706727266,0.36279156952610503,14568,106.0
36,108,0.4,15.824316882641371,0.4015044386492275,13012,102.0
36,108,0.6,11.539833823019535,0.31461937612788904,11393,99.0
36,108,0.8,10.93270562252813,0.33031350329902603,9753,91.0
36,108,1.0,6.360282966589604,0.21927543147501868,8112,84.0
36,112,0.2,11.725855911405562,0.2789439279600163,14568,109.0
36,112,0.4,13.217931347666065,0.3282460564993574,13012,104.0
36,112,0.6,8.911717817586966,0.23797360342102417,11393,100.0
36,112,0.8,8.795141095388745,0.26037398049305305,9753,93.0
36,112,1.0,4.699066787345838,0.15876866920862676,8112,86.0
36,116,0.2,9.264803574642922,0.21607216897756662,14568,110.0
36,116,0.4,10.608696594135512,0.25842754613745483,13012,106.0
36,116,0.6,6.132841566554816,0.16079280509744534,11393,103.0
36,116,0.8,5.991029903846394,0.1741604786903794,9753,95.0
36,116,1.0,2.260297116891123,0.07495986266312737,8112,86.0
36,120,0.2,5.027013610334988,0.11499236560628043,14568,114.0
36,120,0.4,6.33655772347437,0.15133428899973803,13012,109.0
36,120,0.6,1.4356168783808236,0.036935025997300655,11393,104.0
36,120,0.8,1.7688530934735778,0.05043810673281668,9753,95.0
36,120,1.0,-1.4127147272031226,-0.0459645540554394,8112,88.0
40,4,0.2,-0.15432327836058723,-0.04891168484143631,14526,4.0
40,4,0.4,0.31773538134805523,0.10405972947903169,12964,4.0
40,4,0.6,0.33800320866528455,0.11748692509012022,11407,4.0
40,4,0.8,-0.46210503696423777,-0.172521492750344,9752,4.0
40,4,1.0,-0.6617261333340403,-0.26997110528770557,8182,4.0
40,8,0.2,0.3490571939633127,0.057019334041688984,14526,8.0
40,8,0.4,0.10149944283543233,0.01714962088222105,12964,8.0
40,8,0.6,0.19350915352431186,0.03469473547637404,11407,8.0
40,8,0.8,-1.3280077791876281,-0.2596629250072206,9752,8.0
40,8,1.0,-1.2143103900386492,-0.2622166016286609,8182,8.0
40,12,0.2,-0.40994206935597965,-0.04633207785225271,14526,12.0
40,12,0.4,-1.1896221341052235,-0.1391626888207034,12964,12.0
40,12,0.6,-1.3011937966601526,-0.16171101328216203,11407,12.0
40,12,0.8,-2.6229283310449016,-0.3570572354411742,9752,12.0
40,12,1.0,-2.20877359212351,-0.3350303328992664,8182,12.0
40,16,0.2,-0.2478493886593809,-0.021814025913821002,14526,16.0
40,16,0.4,-0.7130227824473215,-0.06492130980409949,12964,16.0
40,16,0.6,-1.2270376272749728,-0.11854394306505484,11407,16.0
40,16,0.8,-2.9879704654917827,-0.3163940541500633,9752,16.0
40,16,1.0,-2.5779047581704093,-0.3056541404448842,8182,16.0
40,20,0.2,1.174975451501956,0.08516654313062114,14526,20.0
40,20,0.4,0.4486850185814978,0.03357603712370539,12964,20.0
40,20,0.6,0.027952590586580728,0.002218892161379611,11407,20.0
40,20,0.8,-2.641287457139617,-0.22969163380487392,9752,20.0
40,20,1.0,-2.4768603296715543,-0.24130035716359607,8182,20.0
40,24,0.2,3.9794179113507546,0.2486112870269756,14526,24.0
40,24,0.4,3.709502656757596,0.23887373367935524,12964,24.0
40,24,0.6,3.0290675601022956,0.20637996455628524,11407,24.0
40,24,0.8,-0.7821148025222008,-0.058291490649312924,9752,24.0
40,24,1.0,-1.7098488845168989,-0.1431026872601298,8182,24.0
40,28,0.2,10.416722040857291,0.5802000543168596,14526,28.0
40,28,0.4,9.826634484846707,0.5634300915259809,12964,28.0
40,28,0.6,9.433318721206996,0.5723621745055866,11407,28.0
40,28,0.8,5.044190795388425,0.33565408393927193,9752,28.0
40,28,1.0,3.203959324721528,0.23959112252617074,8182,28.0
40,32,0.2,16.71922638336335,0.8455306600198027,14526,32.0
40,32,0.4,15.93864156401476,0.8293278168080878,12964,32.0
40,32,0.6,15.140656350707822,0.8330256113202599,11407,32.0
40,32,0.8,9.909777324467237,0.598808960205284,9752,32.0
40,32,1.0,6.854071700058321,0.4665739094737922,8182,32.0
40,36,0.2,21.046233121170577,0.9786167153348141,14526,36.0
40,36,0.4,20.6910133562831,0.990928540384917,12964,36.0
40,36,0.6,20.38494788842554,1.0315073506147616,11407,36.0
40,36,0.8,14.73784491764403,0.819654278079787,9752,36.0
40,36,1.0,11.061206250756458,0.6950559326112589,8182,36.0
40,40,0.2,24.444811216774582,1.0534456208004161,14526,40.0
40,40,0.4,24.024795646590317,1.068098073935958,12964,40.0
40,40,0.6,23.47681228367326,1.1027965537348436,11407,40.0
40,40,0.8,16.907919295944026,0.873550978512758,9752,40.0
40,40,1.0,13.33194498014042,0.7802962200712188,8182,40.0
40,44,0.2,27.33411056548003,1.098342019981011,14526,44.0
40,44,0.4,26.531052826020915,1.1010580754957793,12964,44.0
40,44,0.6,25.878222330126793,1.135811849369321,11407,44.0
40,44,0.8,19.262904393815827,0.9308791002818002,9752,44.0
40,44,1.0,15.229493651374582,0.8358704864810687,8182,44.0
40,48,0.2,27.45250923514818,1.03593738166202,14526,48.0
40,48,0.4,27.10653794223094,1.0580932170476232,12964,48.0
40,48,0.6,26.069528310137322,1.077211191701552,11407,48.0
40,48,0.8,19.185307310812366,0.8750716745226383,9752,48.0
40,48,1.0,15.344193297173744,0.7959179721575965,8182,48.0
40,52,0.2,25.655800378151074,0.9173251677342261,14526,52.0
40,52,0.4,26.15525563255353,0.9678468183487043,12964,52.0
40,52,0.6,24.932367787372385,0.9771251132587406,11407,52.0
40,52,0.8,18.42246146249493,0.7981612630863207,9752,52.0
40,52,1.0,15.025981692408896,0.7408461788952279,8182,52.0
40,56,0.2,25.2264408324759,0.8603600184442797,14526,56.0
40,56,0.4,26.126051709938462,0.9230555488363159,12964,56.0
40,56,0.6,25.33515894137655,0.9476612279721155,11407,56.0
40,56,0.8,19.549241947900068,0.809297144874444,9752,56.0
40,56,1.0,15.988520890579267,0.7528892672722001,8182,55.0
40,60,0.2,25.75424460799492,0.8420894279664946,14526,60.0
40,60,0.4,26.53032762962716,0.8996113568601883,12964,60.0
40,60,0.6,25.787845017717814,0.9263842147331606,11407,60.0
40,60,0.8,20.04483822492071,0.7975761237784066,9752,60.0
40,60,1.0,16.74980575689505,0.7589244150142392,8182,58.0
40,64,0.2,24.005226898667942,0.7552377515771214,14526,64.0
40,64,0.4,24.17747768012219,0.7894289370535047,12964,64.0
40,64,0.6,23.676728104279345,0.8189929213336711,11407,64.0
40,64,0.8,18.014288975859838,0.6908955184088584,9752,64.0
40,64,1.0,14.954933013285736,0.6529908506190861,8182,61.0
40,68,0.2,24.232770265990045,0.7332923411625338,14526,68.0
40,68,0.4,24.45755818469953,0.768565839436754,12964,68.0
40,68,0.6,23.35293736763937,0.7784716780221813,11407,68.0
40,68,0.8,17.32996939533181,0.6415372817523358,9752,68.0
40,68,1.0,13.718916538191126,0.5785074377667854,8182,65.0
40,72,0.2,22.793736689837406,0.6675085154389968,14526,72.0
40,72,0.4,22.930091059091552,0.6972175839002168,12964,72.0
40,72,0.6,21.86830633321201,0.7053966246517185,11407,72.0
40,72,0.8,15.880872574872804,0.5693874341860359,9752,72.0
40,72,1.0,12.37424424356645,0.5052372221525296,8182,68.0
40,76,0.2,22.96938960840103,0.6544188047725591,14526,76.0
40,76,0.4,23.618491985780974,0.6983435933441434,12964,76.0
40,76,0.6,22.804212331609296,0.7152748088092141,11407,75.0
40,76,0.8,16.955181347828407,0.591534201738488,9752,73.0
40,76,1.0,13.566352859576627,0.5382797001404555,8182,68.0
40,80,0.2,23.9857984484154,0.6637266110630119,14526,80.0
40,80,0.4,24.542944023937903,0.7049051240822514,12964,80.0
40,80,0.6,23.981793898919577,0.731967461948178,11407,79.0
40,80,0.8,18.306882027216,0.6219157853051077,9752,74.0
40,80,1.0,15.1424874165145,0.5851202127930153,8182,68.0
40,84,0.2,24.977865745259628,0.6720468019065383,14526,84.0
40,84,0.4,26.01140076143543,0.7270594107908827,12964,84.0
40,84,0.6,25.661413819505768,0.7626511468522601,11407,83.0
40,84,0.8,19.891197325413803,0.6585927349998035,9752,75.0
40,84,1.0,16.90257368744879,0.6369851441160042,8182,71.0
40,88,0.2,25.835312503782873,0.6772895285866347,14526,88.0
40,88,0.4,27.01270498557582,0.7357477177592212,12964,88.0
40,88,0.6,26.440901830629166,0.7665513344101048,11407,85.0
40,88,0.8,20.79030062204435,0.6718712221689681,9752,78.0
40,88,1.0,17.391642211739466,0.6400977332689509,8182,74.0
40,92,0.2,25.022312110763323,0.6378220014128092,14526,92.0
40,92,0.4,26.577620421856682,0.7037879051122538,12964,92.0
40,92,0.6,25.811298949905332,0.7285854070443804,11407,88.0
40,92,0.8,19.86349052203634,0.6258805331258206,9752,82.0
40,92,1.0,16.400609397178993,0.5888945702779667,8182,78.0
40,96,0.2,23.67289210854322,0.5875905170773252,14526,96.0
40,96,0.4,24.7402953798234,0.6381987611113098,12964,94.0
40,96,0.6,23.67412092448267,0.651439351326098,11407,90.0
40,96,0.8,17.922248995808676,0.5510929019187719,9752,86.0
40,96,1.0,14.941280161044903,0.5232275606792453,8182,81.0
40,100,0.2,21.737183720177878,0.5269001831680633,14526,100.0
40,100,0.4,22.799430406744158,0.5741575362104032,12964,98.0
40,100,0.6,21.500332311057495,0.5780979733986666,11407,94.0
40,100,0.8,15.246275320983045,0.4579809067285818,9752,90.0
40,100,1.0,13.261863742431155,0.4537227762487266,8182,84.0
40,104,0.2,18.61979745017216,0.4401128104301488,14526,104.0
40,104,0.4,19.560449808964016,0.4806033722217066,12964,102.0
40,104,0.6,18.95382606221757,0.49759715124345866,11407,96.0
40,104,0.8,12.727790049379156,0.3735695721079058,9752,91.0
40,104,1.0,10.845688696926238,0.3629263385931671,8182,84.0
40,108,0.2,16.160719863301317,0.3731626609574208,14526,108.0
40,108,0.4,16.486165245312872,0.39564723907008453,12964,106.0
40,108,0.6,15.06291988998918,0.3866048703429753,11407,98.0
40,108,0.8,9.166719040639455,0.26331087450843427,9752,91.0
40,108,1.0,8.068266435007496,0.26419791545614507,8182,85.0
40,112,0.2,12.816664184768849,0.2894960142447379,14526,112.0
40,112,0.4,13.08340995343623,0.30711229664818784,12964,109.0
40,112,0.6,12.121049681863598,0.3044203731541804,11407,99.0
40,112,0.8,6.053219916885295,0.17030141324932427,9752,92.0
40,112,1.0,6.1965154993919604,0.19867389128228408,8182,87.0
40,116,0.2,9.899970624135726,0.21893357654214127,14526,115.0
40,116,0.4,10.05436278296842,0.23114108822173807,12964,110.0
40,116,0.6,9.10624712002748,0.22422860134315667,11407,102.0
40,116,0.8,3.1983386165519336,0.0882660138300695,9752,95.0
40,116,1.0,3.7308752964558014,0.1173051169575394,8182,87.0
40,120,0.2,5.504573234912233,0.11914200276100512,14526,117.0
40,120,0.4,5.252400971988262,0.11819188340991715,12964,113.0
40,120,0.6,4.656508043455498,0.11236772148163238,11407,106.0
40,120,0.8,-1.0456993423111065,-0.028310584380916083,9752,98.0
40,120,1.0,-0.079070419961628,-0.0024381302330551695,8182,91.0
44,4,0.2,-0.12413065729443096,-0.03911585207423018,14517,4.0
44,4,0.4,0.6406135874488695,0.20855858344570372,12976,4.0
44,4,0.6,0.32283339130453403,0.11118713219508587,11373,4.0
44,4,0.8,-0.2865020867054101,-0.10555173860775283,9840,4.0
44,4,1.0,-0.7384231386341108,-0.29829596838181616,8210,4.0
44,8,0.2,0.3830372959592393,0.06221022241185929,14517,8.0
44,8,0.4,0.5812428196010154,0.09750967107648027,12976,8.0
44,8,0.6,0.23758714577225637,0.04221375350368608,11373,8.0
44,8,0.8,-0.7885032654645641,-0.15144749817891048,9840,8.0
44,8,1.0,-0.907144965159213,-0.19343754939850558,8210,8.0
44,12,0.2,0.12981722975749876,0.01455899007008236,14517,12.0
44,12,0.4,0.11030558597270301,0.012787298565691954,12976,12.0
44,12,0.6,-0.33426860395291735,-0.041047084079948226,11373,12.0
44,12,0.8,-1.9517263467257273,-0.2602879024224076,9840,12.0
44,12,1.0,-1.7234287775879242,-0.2572661095638731,8210,12.0
44,16,0.2,1.2589810242921744,0.10978312623177701,14517,16.0
44,16,0.4,0.5351894297282116,0.04819047167904675,12976,16.0
44,16,0.6,-0.30366720985003004,-0.028947029211004092,11373,16.0
44,16,0.8,-2.3584981529743088,-0.24371316189678113,9840,16.0
44,16,1.0,-1.9447271567440065,-0.2261025767654396,8210,16.0
44,20,0.2,3.478789561463425,0.24920890226494313,14517,20.0
44,20,0.4,2.5374562702770387,0.18731627658585093,12976,20.0
44,20,0.6,1.496760010200588,0.11696248432072917,11373,20.0
44,20,0.8,-1.5290145394273746,-0.12942180794869018,9840,20.0
44,20,1.0,-1.8692146533052947,-0.17804695037912935,8210,20.0
44,24,0.2,6.69713737240907,0.4118586515421647,14517,24.0
44,24,0.4,5.633633592938963,0.35621923484614104,12976,24.0
44,24,0.6,4.531593949801233,0.30277381106990914,11373,24.0
44,24,0.8,1.1249198427645224,0.08144514185754148,9840,24.0
44,24,1.0,-0.8036495980589365,-0.06560788015140681,8210,24.0
44,28,0.2,12.369732980644503,0.6749999454766574,14517,28.0
44,28,0.4,11.57926824792921,0.649513832692189,12976,28.0
44,28,0.6,10.89534485381709,0.6459913913203349,11373,28.0
44,28,0.8,7.26579316249217,0.46849659770208907,9840,28.0
44,28,1.0,4.233044675105784,0.3077598993054963,8210,28.0
44,32,0.2,18.027116841087114,0.8902134260343847,14517,32.0
44,32,0.4,17.856897231570024,0.9052794209691098,12976,32.0
44,32,0.6,16.51362171972574,0.8845382127332789,11373,32.0
44,32,0.8,11.931717068184403,0.6974676399099202,9840,32.0
44,32,1.0,8.023376751404708,0.5301383179536994,8210,32.0
44,36,0.2,21.432698607153707,0.9709723538037862,14517,36.0
44,36,0.4,22.005054027486693,1.0227235960098133,12976,36.0
44,36,0.6,21.156270473626712,1.0384610628683573,11373,36.0
44,36,0.8,16.293059484358423,0.874001485653955,9840,36.0
44,36,1.0,11.998312491677249,0.7303184554122021,8210,36.0
44,40,0.2,24.409904981287546,1.023842135916033,14517,40.0
44,40,0.4,24.836919016407567,1.0689520100311656,12976,40.0
44,40,0.6,23.858234494429748,1.084945928676943,11373,40.0
44,40,0.8,18.48922180035337,0.9201813801810284,9840,40.0
44,40,1.0,13.704874312630793,0.7748543656974259,8210,40.0
44,44,0.2,26.575770703480263,1.0385733593140907,14517,44.0
44,44,0.4,26.46391940890235,1.062657323476238,12976,44.0
44,44,0.6,26.171028358215928,1.1114330768326914,11373,44.0
44,44,0.8,20.668724523141815,0.9622942537889635,9840,44.0
44,44,1.0,15.477141703617754,0.8195598083135508,8210,44.0
44,48,0.2,27.119412573635042,0.9944686007747143,14517,48.0
44,48,0.4,26.66011889916937,1.006008950882204,12976,48.0
44,48,0.6,26.55751220048335,1.0602876020527434,11373,48.0
44,48,0.8,20.862290205418052,0.9144873389933307,9840,48.0
44,48,1.0,15.869096810890165,0.7929285246134388,8210,48.0
44,52,0.2,25.462277189116936,0.8841704017555945,14517,52.0
44,52,0.4,24.962776680991002,0.8916874687272613,12976,52.0
44,52,0.6,25.603633129522816,0.9682553538753554,11373,52.0
44,52,0.8,20.380566225975446,0.8477827355079749,9840,52.0
44,52,1.0,15.79239733703917,0.7491088736595902,8210,52.0
44,56,0.2,25.39772062387602,0.8407365908217582,14517,56.0
44,56,0.4,25.15587870335414,0.8563088339029905,12976,56.0
44,56,0.6,26.06002632581746,0.9396696166395946,11373,56.0
44,56,0.8,21.489125883931543,0.853278851944788,9840,56.0
44,56,1.0,16.726913659171537,0.7574437034336391,8210,56.0
44,60,0.2,25.86048954320512,0.82018883146819,14517,60.0
44,60,0.4,25.42234626998717,0.8294844091709492,12976,60.0
44,60,0.6,26.013013348492382,0.899369753544125,11373,60.0
44,60,0.8,21.839412076056213,0.8326623867656572,9840,60.0
44,60,1.0,17.641564916286267,0.7682991245344198,8210,60.0
44,64,0.2,24.448900734555632,0.7452300251851433,14517,64.0
44,64,0.4,23.757641634154673,0.7453598081747527,12976,64.0
44,64,0.6,23.80551815574119,0.7917029569347184,11373,64.0
44,64,0.8,19.527551871460204,0.7165090013567079,9840,64.0
44,64,1.0,15.487179664328467,0.6496064945786758,8210,63.0
44,68,0.2,25.058212856091647,0.7336031314044121,14517,68.0
44,68,0.4,23.889847443152732,0.7210306105476264,12976,68.0
44,68,0.6,23.542205423645413,0.7538929777186627,11373,68.0
44,68,0.8,18.721163747709504,0.6620402415686504,9840,68.0
44,68,1.0,14.176261138182388,0.5730805142733544,8210,66.0
44,72,0.2,23.791873096618314,0.672692667597423,14517,72.0
44,72,0.4,22.49694021047964,0.6562950902321959,12976,72.0
44,72,0.6,22.571316466680248,0.6985891818784359,11373,72.0
44,72,0.8,18.13132512380296,0.6198468132275842,9840,72.0
44,72,1.0,13.559736687292737,0.5298453228862754,8210,67.0
44,76,0.2,24.92216681190842,0.6839513630058185,14517,76.0
44,76,0.4,23.085432160835538,0.6535844032149741,12976,76.0
44,76,0.6,23.2706578625988,0.6988163736245923,11373,76.0
44,76,0.8,19.065500847224254,0.6327857153279389,9840,75.0
44,76,1.0,14.71514933366252,0.5581141765420946,8210,70.0
44,80,0.2,26.17823077175593,0.6965078635206635,14517,80.0
44,80,0.4,24.36607775748755,0.6691565750298575,12976,80.0
44,80,0.6,24.70398258715044,0.7206911431174114,11373,80.0
44,80,0.8,20.22131287447842,0.6529972952176158,9840,76.0
44,80,1.0,15.872225868706401,0.5853253432948116,8210,71.0
44,84,0.2,27.33479901600519,0.7056883124272832,14517,84.0
44,84,0.4,25.149834275811056,0.6711377793544622,12976,84.0
44,84,0.6,26.053111354623848,0.7388460329964287,11373,84.0
44,84,0.8,21.659513976397772,0.6806065615138057,9840,79.0
44,84,1.0,16.992918674926987,0.6106417838860143,8210,72.0
44,88,0.2,27.76904938452596,0.6973787573282307,14517,88.0
44,88,0.4,25.608070796728487,0.6649674582150601,12976,88.0
44,88,0.6,26.643336269202717,0.735750151447654,11373,88.0
44,88,0.8,22.10493504099043,0.6774276883787932,9840,82.0
44,88,1.0,17.02346413888242,0.5970276464091939,8210,76.0
44,92,0.2,26.55256217383857,0.6472683658449883,14517,92.0
44,92,0.4,24.671576785240276,0.6222558628702789,12976,92.0
44,92,0.6,26.32045297522146,0.7071100607151523,11373,91.0
44,92,0.8,21.22521274984423,0.6335100562993455,9840,83.0
44,92,1.0,16.48950665760537,0.5636567190395522,8210,80.0
44,96,0.2,24.747270295588415,0.5869169871068505,14517,96.0
44,96,0.4,22.56698006420211,0.5539463161225648,12976,95.0
44,96,0.6,23.898374742615733,0.6250742580790982,11373,94.0
44,96,0.8,19.02189514599789,0.5533855330049609,9840,87.0
44,96,1.0,14.935684200501326,0.4976422444141469,8210,83.0
44,100,0.2,22.521173384299985,0.5210343499532878,14517,100.0
44,100,0.4,20.1856204451905,0.4832613704769866,12976,99.0
44,100,0.6,21.407377697962758,0.5460630534604324,11373,98.0
44,100,0.8,16.05830399324311,0.4559654238413271,9840,91.0
44,100,1.0,12.457897894605146,0.4054885267700352,8210,85.0
44,104,0.2,19.516669308821015,0.44040292926699287,14517,104.0
44,104,0.4,17.397214905840418,0.40616424256814476,12976,103.0
44,104,0.6,18.034672230354015,0.4489229931078272,11373,101.0
44,104,0.8,13.183736475257462,0.3656473914674495,9840,93.0
44,104,1.0,10.03450641041495,0.31946610987341034,8210,85.0
44,108,0.2,16.96112533986516,0.3736478480805343,14517,108.0
44,108,0.4,14.41481860488815,0.32853092721517546,12976,107.0
44,108,0.6,14.766831380539829,0.3589028581121524,11373,103.0
44,108,0.8,9.124580863169735,0.24737150486562076,9840,93.0
44,108,1.0,7.360047587343521,0.2292813414795147,8210,86.0
44,112,0.2,12.972254841883538,0.2793068849372108,14517,112.0
44,112,0.4,10.882131876249579,0.2423715585022447,12976,111.0
44,112,0.6,11.385286279320168,0.2705801512296897,11373,105.0
44,112,0.8,6.017760421419367,0.15960534627316836,9840,95.0
44,112,1.0,4.698451507449678,0.14328821421545723,8210,89.0
44,116,0.2,10.17675482146885,0.21428640224456666,14517,116.0
44,116,0.4,7.8206179186950635,0.1703841176971771,12976,113.0
44,116,0.6,8.359701203703988,0.19474040206482562,11373,107.0
44,116,0.8,2.8529885245173245,0.07418288806069642,9840,98.0
44,116,1.0,1.7911360124980977,0.05352236452788415,8210,89.0
44,120,0.2,5.50422235850865,0.11327357424785407,14517,118.0
44,120,0.4,3.2794615249539594,0.06985653262961261,12976,116.0
44,120,0.6,4.292124910437518,0.09789127774286599,11373,110.0
44,120,0.8,-1.2278497145425726,-0.031299260941783785,9840,102.0
44,120,1.0,-1.713020173423318,-0.05018882348239753,8210,93.0
48,4,0.2,0.3001888070592009,0.09375336194716857,14573,4.0
48,4,0.4,0.3562856389023731,0.11562878740637951,13059,4.0
48,4,0.6,0.24216592619365396,0.08281606090709175,11412,4.0
48,4,0.8,0.10182967936078724,0.037326997443941676,9860,4.0
48,4,1.0,-0.7810306253577685,-0.3139865664928774,8230,4.0
48,8,0.2,0.7078851336503104,0.1139168194119328,14573,8.0
48,8,0.4,0.6636421056078405,0.11092611873348918,13059,8.0
48,8,0.6,0.07996187068928107,0.014072039219235843,11412,8.0
48,8,0.8,-0.042962364881656945,-0.00815270457439165,9860,8.0
48,8,1.0,-1.4186942964486504,-0.2997631915865257,8230,8.0
48,12,0.2,1.214768708791752,0.134726583478268,14573,12.0
48,12,0.4,1.3211531495619313,0.15227845717945754,13059,12.0
48,12,0.6,-0.2128075060136312,-0.025862669044735893,11412,12.0
48,12,0.8,-1.3520793736800123,-0.17748028173138589,9860,12.0
48,12,1.0,-2.8642889168155747,-0.4215522063328045,8230,12.0
48,16,0.2,2.681058001566428,0.23068392426444911,14573,16.0
48,16,0.4,2.4168885056874583,0.2158787294800678,13059,16.0
48,16,0.6,0.4338300862698019,0.04084382727146598,11412,16.0
48,16,0.8,-1.1207243004178122,-0.11392290127376567,9860,16.0
48,16,1.0,-3.037901800822731,-0.34715328362955034,8230,16.0
48,20,0.2,5.343694139249907,0.37700364099529804,14573,20.0
48,20,0.4,4.901657403656331,0.35830640038594297,13059,20.0
48,20,0.6,2.4902188820579596,0.19182140852299912,11412,20.0
48,20,0.8,0.11540011065574551,0.009591341926375471,9860,20.0
48,20,1.0,-2.2580647069813136,-0.21137085502034997,8230,20.0
